,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost,,Stats Table,,,,,,,,
350,-6,4,273.3,106.6,0.9,165.9,,,,,,,,,,
351,-6,13,227,102.5,0.8,123.7,,,,,,,,,,
352,-6,13,225.9,101.9,0.9,123.2,,,,,,,,,,
353,-6,13,220.1,100.8,0.6,118.7,,,,,,,,,,
354,-6,16,212.1,102.1,0.8,109.2,,,,,,,,,,
355,-6,16,210.3,99.9,0.8,109.6,,,,,,,,,,
356,-6,16,204.5,99.7,0.4,104.4,,,,,,,,,,
357,-6,19,210,101.4,0.9,107.6,,,,,,,,,,
358,-6,19,195.2,94.9,0.6,99.7,,,,,,,,,,
359,-6,19,203.2,98.9,0.8,103.5,,,,,,,,,,
360,-9,18,211.2,96.4,0.6,114.2,,,,,,,,,,
361,-9,18,223.1,100.2,0.7,122.3,,,,,,,,,,
362,-9,18,219.9,98.4,0.9,120.6,,,,,,,,,,
363,-9,14,225.5,98.7,0.4,126.3,,,,,,,,,,
364,-9,14,232.8,101.5,0.7,130.7,,,,,,,,,,
365,-9,14,238.8,102.8,0.5,135.5,,,,,,,,,,
366,-9,17,204.1,90.4,0.5,113.1,,,,,,,,,,
367,-9,17,229.7,100.1,0.4,129.2,,,,,,,,,,
368,-9,17,208.5,97.4,0.4,110.6,,,,,,,,,,
369,-9,11,241.7,101.4,0.9,139.4,,,,,,,,,,
370,-9,11,243.1,101.3,0.6,141.2,,,,,,,,,,
371,-9,11,241.2,101.5,0.8,139,,,,,,,,,,
372,-9,13,243.9,104.7,0.7,138.5,,,,,,,,,,
373,-9,13,244.6,103.8,0.7,140,,,,,,,,,,
374,-9,13,231.9,98.9,0.6,132.4,,,,,,,,,,
375,-9,2,284.8,102.2,0.6,182,,,,,,,,,,
376,-9,2,282.6,101.1,0.7,180.8,,,,,,,,,,
377,-9,2,286.2,103.4,0.4,182.3,,,,,,,,,,
378,-9,0,292.6,101.3,0.5,190.7,,,,,,,,,,
379,-9,0,305.6,105.6,0.6,199.4,,,,,,,,,,
380,-9,0,311.8,107,0.9,203.8,,,,,,,,,,
381,-9,7,276.1,106.6,0.6,168.9,,,,,,,,,,
382,-9,7,270.2,104.8,0.7,164.8,,,,,,,,,,
383,-9,7,269,104,0.8,164.3,,,,,,,,,,
384,-9,11,242,100.3,0.6,141,,,,,,,,,,
385,-9,11,255.8,105.9,0.5,149.4,,,,,,,,,,
386,-9,11,246.8,102.2,0.6,143.9,,,,,,,,,,
387,-9,8,262.2,105.4,0.6,156.1,,,,,,,,,,
388,-9,8,258.3,101.8,0.6,155.9,,,,,,,,,,
389,-9,8,256.1,103.1,0.8,152.2,,,,,,,,,,
390,-9,17,222.5,99.5,0.9,122.1,,,,,,,,,,
391,-9,17,217.7,98.6,0.8,118.3,,,,,,,,,,
392,-9,17,220,99.1,0.9,119.9,,,,,,,,,,
393,-9,4,270.6,99.1,0.7,170.8,,,,,,,,,,
394,-9,4,280.1,104.3,0.6,175.3,,,,,,,,,,
395,-9,4,277.6,103,0.7,174,,,,,,,,,,
396,-9,5,282.9,105.1,0.7,177,,,,,,,,,,
397,-9,5,279.7,105.6,0.5,173.7,,,,,,,,,,
398,-9,5,272.8,102.5,0.6,169.7,,,,,,,,,,
399,-9,16,225.6,99.6,0.4,125.6,,,,,,,,,,
400,-9,16,236,107.3,0.4,128.2,,,,,,,,,,
401,-9,16,223,98.3,0.7,124,,,,,,,,,,
402,-9,5,295.1,108.9,1.1,185.1,,,,,,,,,,
403,-9,5,256.9,97.5,0.5,158.8,,,,,,,,,,
404,-9,5,271.3,103.1,0.8,167.4,,,,,,,,,,
405,-9,17,229.5,100.4,0.7,128.4,,,,,,,,,,
406,-9,17,220.8,101,0.5,119.4,,,,,,,,,,
407,-9,17,232.6,103.6,0.5,128.5,,,,,,,,,,
408,-9,8,265.4,105.1,0.5,159.9,,,,,,,,,,
409,-9,8,260.8,102.8,0.9,157.1,,,,,,,,,,
410,-9,8,258.9,102.6,0.5,155.7,,,,,,,,,,
411,-9,18,220.1,100.2,0.8,119.1,,,,,,,,,,
412,-9,18,216.6,98.8,0.8,117,,,,,,,,,,
413,-9,18,210.8,93.9,0.7,116.2,,,,,,,,,,
414,-9,17,221.8,98.8,0.6,122.5,,,,,,,,,,
415,-9,17,220.9,99,0.6,121.4,,,,,,,,,,
416,-9,17,229.8,101.6,0.6,127.5,,,,,,,,,,
417,-9,19,218.7,99.5,0.5,118.7,,,,,,,,,,
418,-9,19,223.9,103.4,0.9,119.6,,,,,,,,,,
419,-9,19,218.4,99,0.4,119,,,,,,,,,,
420,-9,3,293.1,105.7,0.4,187,,,,,,,,,,
421,-9,3,271.5,99.9,0.5,171.1,,,,,,,,,,
422,-9,3,303.9,109.4,0.4,194.1,,,,,,,,,,
423,-9,12,235.4,100.8,0.5,134.1,,,,,,,,,,
424,-9,12,246.6,104.3,0.5,141.8,,,,,,,,,,
425,-9,12,249.8,106,0.5,143.2,,,,,,,,,,
426,-9,0,290.9,101.4,0.4,189.1,,,,,,,,,,
427,-9,0,293.9,102.4,0.5,190.9,,,,,,,,,,
428,-9,0,303,104.9,0.6,197.5,,,,,,,,,,
429,-9,8,263.5,104.6,0.8,158.1,,,,,,,,,,
430,-9,8,261.5,102.3,0.5,158.7,,,,,,,,,,
431,-9,8,259.7,102.2,0.6,156.9,,,,,,,,,,
432,-9,11,238.3,100,0.5,137.8,,,,,,,,,,
433,-9,11,251.3,105.3,0.8,145.2,,,,,,,,,,
434,-9,11,250.9,105.2,0.6,145,,,,,,,,,,
435,-9,12,253.7,106.2,0.4,147.1,,,,,,,,,,
436,-9,12,236.7,100.7,0.8,135.2,,,,,,,,,,
437,-9,12,231.5,100.1,0.6,130.9,,,,,,,,,,
438,-9,9,256.4,104.9,0.6,151,,,,,,,,,,
439,-9,9,255,103.8,0.5,150.7,,,,,,,,,,
440,-9,9,254.6,102.4,0.7,151.4,,,,,,,,,,
441,-9,19,223.7,99.4,0.6,123.8,,,,,,,,,,
442,-9,19,209.7,93.9,0.6,115.2,,,,,,,,,,
443,-9,19,217.2,98.6,0.8,117.8,,,,,,,,,,
444,-9,2,300.6,106.6,0.4,193.5,,,,,,,,,,
445,-9,2,284.2,103.7,0.4,180.1,,,,,,,,,,
446,-9,2,284,101.5,0.7,181.9,,,,,,,,,,
447,-9,1,288,102.5,0.7,184.8,,,,,,,,,,
448,-9,1,293.4,103.4,0.8,189.2,,,,,,,,,,
449,-9,1,299.8,106.3,0.4,193.1,,,,,,,,,,
450,-9,5,266.4,100.6,0.8,164.9,,,,,,,,,,
451,-9,5,275.9,103.4,0.6,171.9,,,,,,,,,,
452,-9,5,273.6,102.6,0.9,170.1,,,,,,,,,,
453,-9,13,229.2,100.1,0.7,128.4,,,,,,,,,,
454,-9,13,238.2,104.1,0.8,133.3,,,,,,,,,,
455,-9,13,250.3,107.3,0.8,142.2,,,,,,,,,,
456,-9,14,239.9,104.2,0.5,135.3,,,,,,,,,,
457,-9,14,235,103.6,0.5,130.9,,,,,,,,,,
458,-9,14,252.8,108.7,0.6,143.6,,,,,,,,,,
459,-9,0,298.8,104.1,0.4,194.2,,,,,,,,,,
460,-9,0,288.3,100.4,0.4,187.4,,,,,,,,,,
461,-9,0,294.2,101.8,0.4,192,,,,,,,,,,
462,-9,7,272.9,107.1,0.7,165.1,,,,,,,,,,
463,-9,7,253.9,100.2,0.6,153,,,,,,,,,,
464,-9,7,269,105.4,0.7,163,,,,,,,,,,
465,-9,11,238.1,100.2,0.8,137.1,,,,,,,,,,
466,-9,11,249,103.8,0.6,144.7,,,,,,,,,,
467,-9,11,242.2,103.2,0.5,138.5,,,,,,,,,,
468,-9,4,276.6,102.6,0.5,173.5,,,,,,,,,,
469,-9,4,280.7,104.2,0.9,175.6,,,,,,,,,,
470,-9,4,274,101.8,0.7,171.5,,,,,,,,,,
471,-9,13,244.7,105.1,0.5,139.1,,,,,,,,,,
472,-9,13,225.8,97.3,0.4,128.2,,,,,,,,,,
473,-9,13,239,102.5,0.7,135.8,,,,,,,,,,
474,-9,16,218.7,96.7,0.6,121.3,,,,,,,,,,
475,-9,16,225.7,99.4,0.5,125.8,,,,,,,,,,
476,-9,16,228.6,101.7,0.6,126.3,,,,,,,,,,
477,-9,19,217,97.8,0.4,118.8,,,,,,,,,,
478,-9,19,228.6,105.6,0.6,122.4,,,,,,,,,,
479,-9,19,214.9,96.1,0.6,118.2,,,,,,,,,,
480,-4,18,202,99.8,0.8,101.4,,,,,,,,,,
481,-4,18,191.4,96.1,0.6,94.7,,,,,,,,,,
482,-4,18,195.9,99.9,0.9,95,,,,,,,,,,
483,-4,14,213,103.9,0.7,108.3,,,,,,,,,,
484,-4,14,200.5,100.1,0.8,99.7,,,,,,,,,,
485,-4,14,208.1,99.8,0.9,107.4,,,,,,,,,,
486,-4,17,187.8,95.9,0.9,91,,,,,,,,,,
487,-4,17,192.6,97.4,0.9,94.2,,,,,,,,,,
488,-4,17,204.3,101.4,1,101.9,,,,,,,,,,
489,-4,11,218.3,101.2,0.8,116.3,,,,,,,,,,
490,-4,11,221,102,0.9,118.1,,,,,,,,,,
491,-4,11,233.3,107.2,0.4,125.6,,,,,,,,,,
492,-4,13,231.1,109.1,0.6,121.4,,,,,,,,,,
493,-4,13,225.8,106.5,0.5,118.9,,,,,,,,,,
494,-4,13,208.4,100.5,0.6,107.3,,,,,,,,,,
495,-4,2,272.6,106.2,0.9,165.5,,,,,,,,,,
496,-4,2,267.3,104.3,0.9,162.1,,,,,,,,,,
497,-4,2,256.8,100.8,0.6,155.4,,,,,,,,,,
498,-4,0,283.4,106.9,0.9,175.6,,,,,,,,,,
499,-4,0,274.8,104,0.5,170.3,,,,,,,,,,
500,-4,0,276.8,105.6,0.7,170.4,,,,,,,,,,
501,-4,7,243.9,104.7,0.5,138.7,,,,,,,,,,
502,-4,7,234.7,101.2,0.5,133,,,,,,,,,,
503,-4,7,238.4,102.6,1.2,134.6,,,,,,,,,,
504,-4,11,232.7,107.4,1,124.3,,,,,,,,,,
505,-4,11,216.2,100.8,0.7,114.8,,,,,,,,,,
506,-4,11,218.5,103.7,0.8,114,,,,,,,,,,
507,-4,8,237.9,104.4,0.5,132.9,,,,,,,,,,
508,-4,8,236.6,103.4,0.5,132.7,,,,,,,,,,
509,-4,8,239.8,103.6,0.7,135.5,,,,,,,,,,
510,-4,17,189.9,97.5,0.7,91.7,,,,,,,,,,
511,-4,17,195.1,101.4,0.6,93,,,,,,,,,,
512,-4,17,205.6,103.6,0.8,101.1,,,,,,,,,,
513,-4,4,261.6,105.2,0.6,155.9,,,,,,,,,,
514,-4,4,244.8,99.7,0.9,144.2,,,,,,,,,,
515,-4,4,252.5,102.3,0.6,149.6,,,,,,,,,,
516,-4,5,250.1,103.2,0.6,146.3,,,,,,,,,,
517,-4,5,260.5,106,0.6,153.9,,,,,,,,,,
518,-4,5,257.2,105.7,0.6,150.8,,,,,,,,,,
519,-4,16,208,103.5,0.8,103.7,,,,,,,,,,
520,-4,16,209.7,104.6,0.9,104.2,,,,,,,,,,
521,-4,16,212.3,104,0.9,107.5,,,,,,,,,,
522,-4,5,245.4,101.9,0.8,142.7,,,,,,,,,,
523,-4,5,250.6,104.3,0.5,145.8,,,,,,,,,,
524,-4,5,252.3,104.5,0.5,147.4,,,,,,,,,,
525,-4,17,197.8,98.8,1.1,97.9,,,,,,,,,,
526,-4,17,203,100.8,0.6,101.6,,,,,,,,,,
527,-4,17,207.3,101.3,0.9,105.1,,,,,,,,,,
528,-4,8,240.7,105.7,0.4,134.6,,,,,,,,,,
529,-4,8,245.6,107.2,0.5,138,,,,,,,,,,
530,-4,8,240,105.8,0.5,133.8,,,,,,,,,,
531,-4,18,201,100.2,0.7,100.2,,,,,,,,,,
532,-4,18,192.8,98,0.8,94,,,,,,,,,,
533,-4,18,199.4,100.7,0.8,97.9,,,,,,,,,,
534,-4,17,191.5,98.4,0.8,92.4,,,,,,,,,,
535,-4,17,198.7,100.3,0.8,97.6,,,,,,,,,,
536,-4,17,199.8,98.7,0.9,100.2,,,,,,,,,,
537,-4,19,202.2,100.7,0.8,100.7,,,,,,,,,,
538,-4,19,195.1,101.4,0.9,92.9,,,,,,,,,,
539,-4,19,189.5,97.8,0.8,91,,,,,,,,,,
540,-4,3,262.5,105.6,0.6,156.4,,,,,,,,,,
541,-4,3,263.4,104.2,0.5,158.7,,,,,,,,,,
542,-4,3,265.4,105.5,1.1,158.9,,,,,,,,,,
543,-4,12,212.2,100.5,0.7,111.1,,,,,,,,,,
544,-4,12,213.8,101.1,0.7,112.1,,,,,,,,,,
545,-4,12,229.6,106.3,0.6,122.7,,,,,,,,,,
546,-4,0,277.6,105,0.7,171.9,,,,,,,,,,
547,-4,0,263.6,100.6,0.7,162.3,,,,,,,,,,
548,-4,0,287.5,106.6,0.6,180.3,,,,,,,,,,
549,-4,8,242.1,105.8,0.4,136,,,,,,,,,,
550,-4,8,240.1,104.6,0.7,134.9,,,,,,,,,,
551,-4,8,235.1,101.8,0.7,132.6,,,,,,,,,,
552,-4,11,227.9,104.1,0.7,123.1,,,,,,,,,,
553,-4,11,218.8,103,0.7,115.2,,,,,,,,,,
554,-4,11,217.3,100.7,0.6,116,,,,,,,,,,
555,-4,12,222.1,103.8,0.7,117.6,,,,,,,,,,
556,-4,12,227.7,106.6,0.4,120.8,,,,,,,,,,
557,-4,12,210.3,100,0.7,109.6,,,,,,,,,,
558,-4,9,239.7,106.6,0.6,132.5,,,,,,,,,,
559,-4,9,218.7,101,0.5,117.3,,,,,,,,,,
560,-4,9,243.1,107.4,0.5,135.1,,,,,,,,,,
561,-4,19,204.2,102.7,0.6,100.9,,,,,,,,,,
562,-4,19,187.9,97.2,0.9,89.8,,,,,,,,,,
563,-4,19,178.4,92.3,1.5,84.5,,,,,,,,,,
564,-4,2,263.9,104.2,0.4,159.3,,,,,,,,,,
565,-4,2,262.1,102.8,0.7,158.7,,,,,,,,,,
566,-4,2,267.8,104.3,0.5,163,,,,,,,,,,
567,-4,1,274.3,105.6,0.7,168,,,,,,,,,,
568,-4,1,273.9,104.8,0.6,168.5,,,,,,,,,,
569,-4,1,275.7,105.4,0.6,169.7,,,,,,,,,,
570,-4,5,233,97.8,0.7,134.6,,,,,,,,,,
571,-4,5,251.2,102.6,0.3,148.3,,,,,,,,,,
572,-4,5,257.2,105,0.6,151.6,,,,,,,,,,
573,-4,13,223.3,103.9,0.9,118.5,,,,,,,,,,
574,-4,13,219.2,104.1,0.4,114.6,,,,,,,,,,
575,-4,13,212.8,100.2,0.7,111.9,,,,,,,,,,
576,-4,14,207.4,102,0.5,104.9,,,,,,,,,,
577,-4,14,206.4,100.1,0.7,105.6,,,,,,,,,,
578,-4,14,201.7,98.7,0.7,102.3,,,,,,,,,,
579,-4,0,293.7,110.1,0.4,183.2,,,,,,,,,,
580,-4,0,272.9,102.9,0.7,169.2,,,,,,,,,,
581,-4,0,278.7,104.8,0.7,173.2,,,,,,,,,,
582,-4,7,243.5,104.8,0.7,137.9,,,,,,,,,,
583,-4,7,242.9,103.2,0.5,139.2,,,,,,,,,,
584,-4,7,246.2,104.8,0.5,140.9,,,,,,,,,,
585,-4,11,216.1,101.5,0.7,113.9,,,,,,,,,,
586,-4,11,225.7,103.8,0.6,121.3,,,,,,,,,,
587,-4,11,229.2,106,0.6,122.6,,,,,,,,,,
588,-4,4,247.7,100,0.8,146.9,,,,,,,,,,
589,-4,4,261.7,106.4,0.5,154.8,,,,,,,,,,
590,-4,4,251.3,101.7,0.7,148.9,,,,,,,,,,
591,-4,13,203.3,98.9,0.7,103.7,,,,,,,,,,
592,-4,13,223.5,104,0.6,118.9,,,,,,,,,,
593,-4,13,210.5,100.6,0.7,109.2,,,,,,,,,,
594,-4,16,206.4,102.7,0.7,103,,,,,,,,,,
595,-4,16,209.1,105.4,0.4,103.3,,,,,,,,,,
596,-4,16,198.6,100.8,0.7,97.1,,,,,,,,,,
597,-4,19,188.5,97.6,0.7,90.1,,,,,,,,,,
598,-4,19,200.9,101.5,0.9,98.6,,,,,,,,,,
599,-4,19,197.6,98.9,1.3,97.5,,,,,,,,,,
600,16,18,131.7,101.5,6.8,23.3,,,,,,,,,,
601,16,18,129.7,97.9,6.7,25.1,,,,,,,,,,
602,16,18,135.7,102,5.8,27.9,,,,,,,,,,
603,16,14,137.5,100.4,4.9,32.2,,,,,,,,,,
604,16,14,137.3,100.5,5.2,31.6,,,,,,,,,,
605,16,14,138.4,103.2,4.4,30.8,,,,,,,,,,
606,16,17,128.5,99.3,6,23.2,,,,,,,,,,
607,16,17,129.3,96.1,6,27.3,,,,,,,,,,
608,16,17,126.9,96.8,6.1,24,,,,,,,,,,
609,16,11,140,102.2,3.8,34,,,,,,,,,,
610,16,11,143.2,102.6,3.5,37.1,,,,,,,,,,
611,16,11,149,105.3,3.6,40.1,,,,,,,,,,
612,16,13,133.7,99.6,4.4,29.7,,,,,,,,,,
613,16,13,133.2,102,4.3,26.9,,,,,,,,,,
614,16,13,143,104.1,3.7,35.1,,,,,,,,,,
615,16,2,176.8,106.7,1.1,69,,,,,,,,,,
616,16,2,176.6,104.9,1.1,70.7,,,,,,,,,,
617,16,2,175.1,104.6,1.5,69,,,,,,,,,,
618,16,0,180.3,103.5,1.1,75.7,,,,,,,,,,
619,16,0,176.5,102.8,1.6,72,,,,,,,,,,
620,16,0,179.4,102.9,1,75.5,,,,,,,,,,
621,16,7,149.8,101,2.4,46.4,,,,,,,,,,
622,16,7,155.8,104.8,2.2,48.7,,,,,,,,,,
623,16,7,160.7,106.7,2.4,51.6,,,,,,,,,,
624,16,11,148.2,106.2,3.3,38.7,,,,,,,,,,
625,16,11,150.5,107.7,3,39.7,,,,,,,,,,
626,16,11,145.8,104.5,3.8,37.5,,,,,,,,,,
627,16,8,151.4,104.2,2.4,44.9,,,,,,,,,,
628,16,8,151,102.9,2.5,45.6,,,,,,,,,,
629,16,8,153.8,106.1,2.8,44.8,,,,,,,,,,
630,16,17,134.2,101.9,5.6,26.7,,,,,,,,,,
631,16,17,132.2,101.6,5.6,25,,,,,,,,,,
632,16,17,139.7,104.8,5.2,29.7,,,,,,,,,,
633,16,4,161.9,104.1,1.5,56.2,,,,,,,,,,
634,16,4,162.1,103.5,1.7,57,,,,,,,,,,
635,16,4,175.3,108,1.1,66.2,,,,,,,,,,
636,16,5,163.3,105.6,1.8,55.8,,,,,,,,,,
637,16,5,167.4,106.2,1.7,59.5,,,,,,,,,,
638,16,5,157.6,103.4,1.8,52.4,,,,,,,,,,
639,16,16,134.4,102.2,5.3,26.8,,,,,,,,,,
640,16,16,133.6,102.7,5.5,25.4,,,,,,,,,,
641,16,16,135.3,99.8,5.6,29.8,,,,,,,,,,
642,16,5,157,103.7,1.9,51.4,,,,,,,,,,
643,16,5,165.6,106.6,1.7,57.3,,,,,,,,,,
644,16,5,158.4,104.6,1.8,52.1,,,,,,,,,,
645,16,17,137.5,103.7,5.6,28.2,,,,,,,,,,
646,16,17,130,98.4,6.2,25.5,,,,,,,,,,
647,16,17,131.6,94.9,6.4,30.3,,,,,,,,,,
648,16,8,159.5,107.4,2.1,49.9,,,,,,,,,,
649,16,8,157.9,105.9,2.7,49.4,,,,,,,,,,
650,16,8,152.9,104.2,2.5,46.1,,,,,,,,,,
651,16,18,130.4,99.7,6.2,24.4,,,,,,,,,,
652,16,18,132.9,99.8,6.1,27,,,,,,,,,,
653,16,18,129.3,98.8,6.3,24.1,,,,,,,,,,
654,16,17,134.7,102.1,6,26.5,,,,,,,,,,
655,16,17,135.5,101.2,6.1,28.2,,,,,,,,,,
656,16,17,134.5,102.2,5.7,26.6,,,,,,,,,,
657,16,19,134.9,102.4,6.4,26.1,,,,,,,,,,
658,16,19,130.9,98,7.3,25.6,,,,,,,,,,
659,16,19,132.8,101.2,6.4,25.2,,,,,,,,,,
660,16,3,173.1,105.5,1.3,66.3,,,,,,,,,,
661,16,3,169.6,106.1,1.2,62.3,,,,,,,,,,
662,16,3,181.4,108.4,1.3,71.7,,,,,,,,,,
663,16,12,139.8,103.2,4.4,32.2,,,,,,,,,,
664,16,12,133.7,100.7,4.5,28.5,,,,,,,,,,
665,16,12,159.1,111.6,3,44.5,,,,,,,,,,
666,16,0,174.7,102.2,1.3,71.2,,,,,,,,,,
667,16,0,187.3,106.7,0.9,79.7,,,,,,,,,,
668,16,0,169.9,100.4,0.9,68.6,,,,,,,,,,
669,16,8,152.5,105.8,2.2,44.5,,,,,,,,,,
670,16,8,157,106.4,2.3,48.3,,,,,,,,,,
671,16,8,153.7,104.3,2.6,46.7,,,,,,,,,,
672,16,11,140.1,103.5,3.5,33.1,,,,,,,,,,
673,16,11,146.9,105.9,3.8,37.3,,,,,,,,,,
674,16,11,146.1,104.1,3.7,38.3,,,,,,,,,,
675,16,12,144.8,103.6,3.5,37.7,,,,,,,,,,
676,16,12,142.4,104.3,3.5,34.6,,,,,,,,,,
677,16,12,148.3,106.2,3.8,38.3,,,,,,,,,,
678,16,9,138.9,100.8,3.2,34.9,,,,,,,,,,
679,16,9,142.8,100.3,3.1,39.3,,,,,,,,,,
680,16,9,151.5,105.2,3.1,43.2,,,,,,,,,,
681,16,19,128.3,97.7,6.7,23.9,,,,,,,,,,
682,16,19,136.3,101.7,6,28.7,,,,,,,,,,
683,16,19,129.5,99,6.6,23.9,,,,,,,,,,
684,16,2,164,101.8,1.2,60.9,,,,,,,,,,
685,16,2,170.7,104.5,1.2,65.1,,,,,,,,,,
686,16,2,171.9,103.5,1.5,66.9,,,,,,,,,,
687,16,1,178.9,105.2,1.1,72.6,,,,,,,,,,
688,16,1,173.8,103.6,1.3,68.9,,,,,,,,,,
689,16,1,179.3,103.9,1.2,74.1,,,,,,,,,,
690,16,5,163.1,104,2.1,56.9,,,,,,,,,,
691,16,5,162.9,104.6,1.9,56.4,,,,,,,,,,
692,16,5,167,105.8,1.9,59.3,,,,,,,,,,
693,16,13,127.1,98.5,4.4,24.3,,,,,,,,,,
694,16,13,150.4,107.6,3.4,39.4,,,,,,,,,,
695,16,13,139.7,103.1,4.2,32.4,,,,,,,,,,
696,16,14,140.4,103.8,4.3,32.4,,,,,,,,,,
697,16,14,143.1,106.5,4.5,32.2,,,,,,,,,,
698,16,14,146.8,107.7,4,35,,,,,,,,,,
699,16,0,192,106.7,1.1,84.1,,,,,,,,,,
700,16,0,175.4,104,0.9,70.5,,,,,,,,,,
701,16,0,189.2,107.6,0.7,80.9,,,,,,,,,,
702,16,7,154.6,103.3,2.6,48.7,,,,,,,,,,
703,16,7,154.3,105.4,2.3,46.6,,,,,,,,,,
704,16,7,159.4,106.5,2.1,50.8,,,,,,,,,,
705,16,11,156.7,108.8,2.8,45.1,,,,,,,,,,
706,16,11,140.9,104.8,3.4,32.7,,,,,,,,,,
707,16,11,136,101.1,3.8,31.2,,,,,,,,,,
708,16,4,170.6,105.3,2,63.4,,,,,,,,,,
709,16,4,158,102.2,1.8,54,,,,,,,,,,
710,16,4,166.3,104.6,1.9,59.8,,,,,,,,,,
711,16,13,134.3,100.9,4.7,28.7,,,,,,,,,,
712,16,13,142.9,106.5,3.9,32.4,,,,,,,,,,
713,16,13,146.3,105.9,3.7,36.6,,,,,,,,,,
714,16,16,135.7,100.7,5.1,30,,,,,,,,,,
715,16,16,139.8,104.5,5,30.3,,,,,,,,,,
716,16,16,131.3,100.6,5.6,25.1,,,,,,,,,,
717,16,19,128.6,100,6.8,21.8,,,,,,,,,,
718,16,19,132.8,101.4,6.6,24.8,,,,,,,,,,
719,16,19,132.6,102.7,5.9,24,,,,,,,,,,
720,12,18,135.9,98.1,4.1,33.6,,,,,,,,,,
721,12,18,138.5,97.4,4.7,36.4,,,,,,,,,,
722,12,18,139.5,96.2,4.3,39,,,,,,,,,,
723,12,14,147.1,102.2,3.1,41.8,,,,,,,,,,
724,12,14,148.5,101.3,3.4,43.8,,,,,,,,,,
725,12,14,140,100.8,3.2,36,,,,,,,,,,
726,12,17,135.8,98.3,4,33.5,,,,,,,,,,
727,12,17,140.6,99.2,4,37.3,,,,,,,,,,
728,12,17,137.3,95.5,4.1,37.7,,,,,,,,,,
729,12,11,149.8,102.3,2.3,45.3,,,,,,,,,,
730,12,11,154.9,106.2,2.1,46.6,,,,,,,,,,
731,12,11,160.6,105.2,2.2,53.2,,,,,,,,,,
732,12,13,142.8,99.4,3,40.4,,,,,,,,,,
733,12,13,141.4,100.5,3.1,37.9,,,,,,,,,,
734,12,13,145.2,100.8,2.9,41.5,,,,,,,,,,
735,12,2,188.1,103.8,0.9,83.4,,,,,,,,,,
736,12,2,197.3,107.3,0.5,89.4,,,,,,,,,,
737,12,2,185.3,102.3,0.9,82.1,,,,,,,,,,
738,12,0,203.5,105.4,0.6,97.5,,,,,,,,,,
739,12,0,199.5,104.4,0.6,94.5,,,,,,,,,,
740,12,0,204.5,105.8,0.6,98.1,,,,,,,,,,
741,12,7,178.3,107.1,1.3,69.9,,,,,,,,,,
742,12,7,159.6,100.8,1.6,57.2,,,,,,,,,,
743,12,7,175.6,107.9,1.1,66.6,,,,,,,,,,
744,12,11,151,101.4,2.1,47.5,,,,,,,,,,
745,12,11,163,107.8,1.8,53.5,,,,,,,,,,
746,12,11,164.1,104.7,2.3,57,,,,,,,,,,
747,12,8,173.6,107.2,1.2,65.2,,,,,,,,,,
748,12,8,162.8,103.8,2,57,,,,,,,,,,
749,12,8,170.4,104.9,1.7,63.8,,,,,,,,,,
750,12,17,140,101.3,4,34.8,,,,,,,,,,
751,12,17,143.2,101.7,3.8,37.7,,,,,,,,,,
752,12,17,146.2,102.9,3.8,39.4,,,,,,,,,,
753,12,4,198.8,109.5,0.8,88.4,,,,,,,,,,
754,12,4,186.3,107.5,0.6,78.2,,,,,,,,,,
755,12,4,185.4,106.7,1,77.7,,,,,,,,,,
756,12,5,166.6,100.6,1.9,64.1,,,,,,,,,,
757,12,5,199.1,111.8,0.8,86.5,,,,,,,,,,
758,12,5,186,107.4,1.1,77.4,,,,,,,,,,
759,12,16,139.6,101.8,3.8,34,,,,,,,,,,
760,12,16,145.4,102.2,3.2,40.1,,,,,,,,,,
761,12,16,138,99.7,3.8,34.5,,,,,,,,,,
762,12,5,179.6,105.4,1.3,72.9,,,,,,,,,,
763,12,5,176.8,102.5,1,73.3,,,,,,,,,,
764,12,5,177.9,105.2,1,71.8,,,,,,,,,,
765,12,17,139.4,99.7,4.3,35.4,,,,,,,,,,
766,12,17,144.2,102.3,3.5,38.4,,,,,,,,,,
767,12,17,139.9,101.5,3.8,34.6,,,,,,,,,,
768,12,8,168.9,104.2,1.8,62.9,,,,,,,,,,
769,12,8,171.1,105.8,1.4,64,,,,,,,,,,
770,12,8,150.6,98.6,2.1,49.9,,,,,,,,,,
771,12,18,143.7,104,4,35.7,,,,,,,,,,
772,12,18,127.2,94.9,4.7,27.6,,,,,,,,,,
773,12,18,141.1,102,4.1,35,,,,,,,,,,
774,12,17,139,99.2,4.1,35.6,,,,,,,,,,
775,12,17,133.1,98.5,3.8,30.7,,,,,,,,,,
776,12,17,138.2,102.8,4.1,31.2,,,,,,,,,,
777,12,19,137.7,99,4.7,33.9,,,,,,,,,,
778,12,19,147.1,104,4.2,39,,,,,,,,,,
779,12,19,133.2,95.1,4.8,33.4,,,,,,,,,,
780,12,3,188.8,105.3,0.9,82.7,,,,,,,,,,
781,12,3,192.8,107,0.8,85.1,,,,,,,,,,
782,12,3,174.3,100.1,1.2,73,,,,,,,,,,
783,12,12,149,101.8,2.7,44.5,,,,,,,,,,
784,12,12,143.8,98.6,2.8,42.3,,,,,,,,,,
785,12,12,164.9,108.3,2.1,54.6,,,,,,,,,,
786,12,0,208.9,107.2,0.7,100.9,,,,,,,,,,
