,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
3300,-7,3,288.6,107.6,0.4,180.6
3301,-7,3,269.4,102.1,0.3,166.9
3302,-7,3,270.7,101.9,0.6,168.2
3303,-7,5,273.7,105.0,0.5,168.2
3304,-7,5,268.5,105.5,0.6,162.4
3305,-7,5,267.7,105.8,0.4,161.5
3306,-7,8,271.0,107.8,0.5,162.7
3307,-7,8,264.5,106.8,0.7,157.0
3308,-7,8,247.2,101.9,0.8,144.5
3309,-7,15,212.1,95.9,0.5,115.7
3310,-7,15,215.7,97.7,0.5,117.4
3311,-7,15,226.1,102.5,0.7,122.9
3312,-7,11,238.7,103.6,0.4,134.8
3313,-7,11,243.4,103.8,0.7,138.9
3314,-7,11,236.5,103.2,0.6,132.7
3315,-7,2,275.8,101.7,0.5,173.7
3316,-7,2,278.4,104.1,0.6,173.8
3317,-7,2,300.7,110.4,0.4,189.9
3318,-7,4,280.4,107.3,0.4,172.7
3319,-7,4,279.7,107.1,0.5,172.1
3320,-7,4,266.7,102.2,0.4,164.1
3321,-7,10,245.1,105.5,0.7,138.9
3322,-7,10,242.5,104.9,0.5,137.1
3323,-7,10,256.1,107.5,0.7,147.9
3324,-7,8,259.7,105.2,0.6,153.9
3325,-7,8,247.6,103.1,0.6,143.9
3326,-7,8,266.2,106.3,0.8,159.1
3327,-7,0,293.5,105.0,0.7,187.8
3328,-7,0,298.1,105.1,0.5,192.5
3329,-7,0,288.8,102.8,0.4,185.5
3330,-7,2,282.1,103.6,0.6,177.9
3331,-7,2,292.8,107.4,0.6,184.7
3332,-7,2,281.0,102.9,0.6,177.5
3333,-7,8,243.7,101.4,0.3,142.0
3334,-7,8,257.6,106.1,0.5,151.0
3335,-7,8,253.1,103.2,0.6,149.3
3336,-7,1,285.7,103.7,0.5,181.4
3337,-7,1,285.8,104.1,0.4,181.2
3338,-7,1,284.5,104.0,0.5,180.0
3339,-7,18,207.2,97.9,0.7,108.7
3340,-7,18,209.4,97.9,0.8,110.8
3341,-7,18,212.8,99.9,0.7,112.2
3342,-7,9,252.3,104.4,0.8,147.0
3343,-7,9,245.7,103.4,0.7,141.6
3344,-7,9,250.3,103.2,0.6,146.6
3345,-7,3,276.0,104.3,0.6,171.1
3346,-7,3,278.1,103.6,0.9,173.7
3347,-7,3,267.8,101.4,0.9,165.5
3348,-7,8,255.9,105.0,0.6,150.3
3349,-7,8,264.2,107.9,0.5,155.7
3350,-7,8,248.5,101.9,0.9,145.8
3351,-7,2,275.0,102.4,0.8,171.8
3352,-7,2,277.7,102.0,0.4,175.3
3353,-7,2,283.6,104.4,0.5,178.6
3354,-7,7,253.0,103.1,0.5,149.3
3355,-7,7,246.7,101.6,0.6,144.5
3356,-7,7,249.8,102.3,0.5,147.0
3357,-7,12,224.5,99.2,1.1,124.2
3358,-7,12,223.3,98.9,0.7,123.7
3359,-7,12,237.6,105.1,0.5,132.0
3360,6,6,197.7,104.5,0.5,92.7
3361,6,6,199.1,105.0,0.7,93.4
3362,6,6,195.5,103.2,0.8,91.5
3363,6,10,177.1,101.7,1.1,74.3
3364,6,10,168.0,99.3,0.9,67.8
3365,6,10,189.6,107.0,0.8,81.8
3366,6,0,234.7,106.4,0.5,127.8
3367,6,0,225.1,103.2,0.5,121.5
3368,6,0,227.6,103.7,0.6,123.2
3369,6,13,162.1,101.3,1.4,59.4
3370,6,13,159.9,98.8,1.7,59.4
3371,6,13,177.7,104.3,1.6,71.9
3372,6,0,222.4,101.2,0.6,120.6
3373,6,0,219.5,101.8,0.6,117.2
3374,6,0,221.0,102.6,0.7,117.7
3375,6,16,158.9,99.8,2.1,56.9
3376,6,16,165.9,102.4,1.7,61.8
3377,6,16,147.0,96.4,1.9,48.7
3378,6,5,220.3,108.5,0.7,111.1
3379,6,5,203.7,104.2,0.9,98.5
3380,6,5,207.3,104.2,0.7,102.3
3381,6,0,220.8,101.9,0.6,118.3
3382,6,0,219.0,101.7,0.5,116.8
3383,6,0,231.0,105.6,0.7,124.8
3384,6,2,209.7,101.8,0.6,107.3
3385,6,2,215.9,103.3,0.6,112.0
3386,6,2,225.0,107.4,0.8,116.7
3387,6,17,156.5,99.9,2.2,54.4
3388,6,17,159.6,100.3,2.0,57.3
3389,6,17,164.4,104.8,2.2,57.5
3390,6,13,170.2,103.4,1.3,65.5
3391,6,13,178.6,106.7,0.9,70.9
3392,6,13,166.4,101.1,1.7,63.6
3393,6,0,237.6,106.9,0.6,130.2
3394,6,0,239.1,108.7,0.6,129.7
3395,6,0,236.7,107.2,0.7,128.9
3396,6,4,216.7,106.0,0.7,109.9
3397,6,4,212.9,104.4,0.7,107.8
3398,6,4,211.1,105.0,0.5,105.5
3399,6,10,176.9,102.3,1.1,73.5
3400,6,10,179.4,103.1,1.4,74.9
3401,6,10,192.7,106.6,1.0,85.0
3402,6,6,200.3,104.3,0.9,95.1
3403,6,6,193.6,103.4,0.5,89.7
3404,6,6,194.5,103.6,0.8,90.2
3405,6,3,214.1,103.9,0.5,109.7
3406,6,3,219.0,107.2,0.6,111.2
3407,6,3,203.9,102.3,0.6,101.0
3408,6,13,168.8,101.6,1.4,65.8
3409,6,13,172.0,105.2,1.3,65.5
3410,6,13,167.1,101.3,1.8,64.0
3411,6,8,196.8,106.0,0.9,89.8
3412,6,8,192.0,104.3,0.9,86.7
3413,6,8,188.9,104.6,0.9,83.3
3414,6,3,209.3,102.6,0.6,106.0
3415,6,3,216.2,104.4,0.8,111.0
3416,6,3,197.6,99.5,0.5,97.5
3417,6,2,216.9,103.5,0.5,112.8
3418,6,2,217.5,105.2,0.5,111.8
3419,6,2,219.4,103.8,1.0,114.5
3420,6,3,216.1,105.0,0.4,110.7
3421,6,3,198.8,99.2,0.5,99.1
3422,6,3,218.5,105.1,0.5,112.9
3423,6,5,203.7,104.6,0.5,98.6
3424,6,5,199.5,101.6,0.7,97.2
3425,6,5,191.4,101.0,0.6,89.9
3426,6,8,184.0,100.5,1.3,82.2
3427,6,8,199.4,107.7,0.7,91.0
3428,6,8,184.1,101.4,1.3,81.4
3429,6,15,165.2,100.2,2.0,63.0
3430,6,15,155.4,99.9,1.7,53.8
3431,6,15,168.0,103.7,1.6,62.7
3432,6,11,184.5,107.1,0.9,76.5
3433,6,11,184.2,106.4,0.9,77.0
3434,6,11,179.2,104.2,1.2,73.8
3435,6,2,225.0,106.2,0.7,118.2
3436,6,2,209.1,100.9,0.7,107.6
3437,6,2,215.3,103.0,1.0,111.4
3438,6,4,210.0,103.9,0.6,105.5
3439,6,4,209.2,105.5,0.6,103.0
3440,6,4,222.9,109.3,0.4,113.3
3441,6,10,178.3,103.9,1.0,73.4
3442,6,10,181.7,104.7,1.0,76.0
3443,6,10,188.5,106.6,1.0,80.8
3444,6,8,191.7,104.7,0.8,86.2
3445,6,8,191.7,104.5,1.0,86.2
3446,6,8,198.4,106.5,0.9,91.1
3447,6,0,232.3,105.1,0.5,126.6
3448,6,0,227.8,104.7,0.7,122.4
3449,6,0,226.0,104.0,0.8,121.2
3450,6,2,232.7,108.2,0.5,124.0
3451,6,2,210.2,102.3,0.6,107.3
3452,6,2,225.1,106.4,0.8,117.9
3453,6,8,187.4,103.4,0.8,83.1
3454,6,8,185.4,103.4,0.8,81.2
3455,6,8,191.3,104.4,0.8,86.0
3456,6,1,217.6,104.2,0.4,113.0
3457,6,1,230.8,106.0,0.7,124.0
3458,6,1,211.6,101.2,0.6,109.7
3459,6,18,158.2,101.6,2.0,54.7
3460,6,18,166.2,104.2,2.0,60.0
3461,6,18,151.6,98.9,2.2,50.5
3462,6,9,180.4,102.1,0.9,77.4
3463,6,9,197.2,106.3,1.0,89.9
3464,6,9,187.7,104.7,0.7,82.3
3465,6,3,215.8,104.9,0.5,110.4
3466,6,3,206.8,103.0,0.6,103.2
3467,6,3,214.3,104.7,0.7,108.9
3468,6,8,188.1,104.2,0.8,83.1
3469,6,8,178.0,100.8,0.9,76.4
3470,6,8,190.8,104.5,0.7,85.7
3471,6,2,228.6,107.6,0.5,120.5
3472,6,2,218.9,104.3,0.7,113.9
3473,6,2,221.5,105.2,0.5,115.7
3474,6,7,195.0,104.0,0.7,90.4
3475,6,7,207.3,106.6,0.8,99.9
3476,6,7,192.9,103.3,1.1,88.5
3477,6,12,171.9,101.8,1.3,68.8
3478,6,12,171.8,102.6,1.2,68.0
3479,6,12,174.1,103.6,1.3,69.1
3480,9,6,188.9,104.9,0.8,83.2
3481,9,6,191.8,107.1,0.9,83.8
3482,9,6,190.9,105.9,0.9,84.1
3483,9,10,167.9,103.6,1.4,62.9
3484,9,10,163.5,101.7,1.7,60.1
3485,9,10,153.0,97.8,1.5,53.7
3486,9,0,213.9,105.5,0.5,107.9
3487,9,0,207.8,102.3,0.7,104.8
3488,9,0,223.3,107.7,0.6,115.0
3489,9,13,160.4,104.0,2.1,54.3
3490,9,13,155.2,102.7,1.7,50.8
3491,9,13,166.7,106.5,1.8,58.4
3492,9,0,207.5,102.5,0.8,104.2
3493,9,0,227.2,108.7,0.6,117.9
3494,9,0,210.0,103.6,0.6,105.8
3495,9,16,144.8,99.3,2.8,42.7
3496,9,16,161.5,103.4,2.2,55.8
3497,9,16,152.9,104.1,2.9,46.0
3498,9,5,193.1,105.5,1.0,86.6
3499,9,5,194.7,105.7,0.8,88.3
3500,9,5,194.2,105.0,0.9,88.3
3501,9,0,219.4,105.9,0.5,113.0
3502,9,0,207.0,103.2,0.4,103.3
3503,9,0,213.6,103.3,0.7,109.5
3504,9,2,203.4,104.3,0.7,98.4
3505,9,2,211.0,107.0,0.7,103.3
3506,9,2,190.7,99.8,0.9,90.0
3507,9,17,143.7,97.0,3.1,43.6
3508,9,17,155.9,104.8,2.7,48.4
3509,9,17,144.7,97.9,2.9,43.9
3510,9,13,161.8,102.6,1.9,57.3
3511,9,13,156.1,103.3,1.5,51.2
3512,9,13,155.3,100.3,2.0,53.1
3513,9,0,199.6,99.0,0.9,99.7
3514,9,0,213.2,104.6,0.9,107.7
3515,9,0,210.2,103.4,0.9,105.9
3516,9,4,194.6,102.9,0.9,90.8
3517,9,4,198.7,105.8,0.7,92.2
3518,9,4,201.4,106.5,0.9,94.0
3519,9,10,165.8,102.5,1.4,61.9
3520,9,10,169.4,105.3,1.0,63.1
3521,9,10,178.5,108.0,1.1,69.5
3522,9,6,194.7,107.2,0.8,86.6
3523,9,6,194.9,106.0,1.2,87.7
3524,9,6,189.2,106.9,0.7,81.6
3525,9,3,187.3,102.0,0.8,84.5
3526,9,3,196.4,103.1,0.8,92.5
3527,9,3,196.9,103.2,0.6,93.1
3528,9,13,164.9,104.8,1.9,58.2
3529,9,13,162.7,103.9,1.9,56.9
3530,9,13,176.4,110.3,1.9,64.2
3531,9,8,181.1,105.8,1.1,74.2
3532,9,8,166.0,101.3,1.3,63.4
3533,9,8,173.7,103.4,1.0,69.3
3534,9,3,192.4,102.7,1.0,88.7
3535,9,3,192.1,103.1,0.7,88.3
3536,9,3,202.5,103.9,1.0,97.7
3537,9,2,217.1,107.2,0.7,109.3
3538,9,2,203.0,104.1,0.6,98.4
3539,9,2,208.0,105.2,0.9,102.0
3540,9,3,189.3,101.6,0.7,87.0
3541,9,3,198.8,104.8,0.8,93.1
3542,9,3,198.7,103.6,0.8,94.3
3543,9,5,183.3,102.1,1.1,80.1
3544,9,5,191.7,104.4,1.2,86.2
3545,9,5,195.8,105.6,0.9,89.4
3546,9,8,181.3,105.2,1.1,75.1
3547,9,8,192.0,109.4,1.0,81.7
3548,9,8,180.4,103.7,1.2,75.5
3549,9,15,158.1,103.2,2.2,52.7
3550,9,15,159.7,105.3,2.2,52.2
3551,9,15,151.0,102.3,2.5,46.2
3552,9,11,152.3,99.2,1.9,51.3
3553,9,11,168.5,103.9,1.5,63.2
3554,9,11,165.7,103.2,1.2,61.3
3555,9,2,204.9,105.0,0.6,99.2
3556,9,2,201.1,104.8,0.7,95.5
3557,9,2,202.4,103.6,0.4,98.4
3558,9,4,191.4,102.7,0.8,87.9
3559,9,4,206.2,107.6,1.0,97.7
3560,9,4,199.5,105.5,0.9,93.0
3561,9,10,162.4,101.4,1.4,59.7
3562,9,10,174.8,107.0,1.6,66.2
3563,9,10,172.1,104.9,1.3,65.9
3564,9,8,173.0,101.4,1.4,70.2
3565,9,8,175.2,104.2,0.9,70.1
3566,9,8,179.0,105.4,1.0,72.7
3567,9,0,215.8,105.3,0.8,109.8
3568,9,0,212.7,103.4,0.7,108.7
3569,9,0,205.9,101.3,0.5,104.1
3570,9,2,206.8,104.8,0.8,101.2
3571,9,2,183.7,98.8,0.7,84.1
3572,9,2,196.6,103.5,0.5,92.6
3573,9,8,176.5,104.0,1.2,71.3
3574,9,8,177.8,104.0,1.3,72.5
3575,9,8,173.7,103.5,1.1,69.1
3576,9,1,206.2,104.1,0.8,101.3
3577,9,1,215.1,106.5,0.9,107.7
3578,9,1,207.3,104.7,0.7,101.9
3579,9,18,151.3,103.8,3.0,44.5
3580,9,18,160.1,103.3,2.6,54.1
3581,9,18,139.3,95.8,3.3,40.2
3582,9,9,178.1,106.9,1.3,69.9
3583,9,9,165.6,101.2,1.4,63.0
3584,9,9,168.1,103.6,1.3,63.2
3585,9,3,195.4,102.9,0.6,91.9
3586,9,3,202.8,105.5,1.0,96.3
3587,9,3,185.5,100.3,0.5,84.6
3588,9,8,184.8,106.6,1.0,77.2
3589,9,8,182.1,106.7,1.2,74.1
3590,9,8,176.3,103.6,1.0,71.8
3591,9,2,196.8,103.0,0.5,93.3
3592,9,2,208.2,105.2,0.6,102.4
3593,9,2,226.4,111.4,0.9,114.0
3594,9,7,178.8,103.2,1.0,74.7
3595,9,7,187.3,106.3,1.0,80.1
3596,9,7,178.9,103.9,1.0,73.9
3597,9,12,183.7,110.2,1.4,72.1
3598,9,12,157.4,102.6,1.6,53.2
3599,9,12,165.5,105.4,1.7,58.4
3600,14,6,161.1,102.0,1.9,57.2
3601,14,6,171.7,107.0,1.4,63.3
3602,14,6,153.7,99.0,2.2,52.5
3603,14,10,146.0,102.8,2.5,40.6
3604,14,10,152.0,104.6,2.3,45.1
3605,14,10,153.9,103.6,2.7,47.5
3606,14,0,197.6,105.8,0.7,91.1
3607,14,0,193.3,105.0,1.0,87.3
3608,14,0,202.1,109.6,0.7,91.8
3609,14,13,145.5,103.5,3.7,38.2
3610,14,13,143.2,104.0,3.4,35.8
3611,14,13,145.2,103.5,3.6,38.1
3612,14,0,196.5,106.4,0.9,89.2
3613,14,0,180.9,100.6,1.2,79.2
3614,14,0,201.4,107.3,0.8,93.3
3615,14,16,125.4,94.7,5.7,25.0
3616,14,16,134.9,100.2,4.8,30.0
3617,14,16,131.4,97.0,4.6,29.9
3618,14,5,166.1,103.8,1.5,60.7
3619,14,5,171.8,105.2,1.4,65.3
3620,14,5,156.8,99.7,1.7,55.4
3621,14,0,189.0,104.1,0.9,84.0
3622,14,0,190.1,104.8,1.2,84.2
3623,14,0,184.6,102.2,0.9,81.5
3624,14,2,168.4,100.4,1.2,66.8
3625,14,2,199.2,108.8,1.1,89.3
3626,14,2,176.7,102.2,1.3,73.1
3627,14,17,139.1,101.6,4.7,32.8
3628,14,17,136.1,102.6,4.9,28.6
3629,14,17,128.6,97.9,5.2,25.5
3630,14,13,140.0,101.5,3.4,35.2
3631,14,13,139.4,101.2,4.0,34.3
3632,14,13,138.2,100.3,4.0,33.9
3633,14,0,178.8,101.2,0.9,76.7
3634,14,0,186.4,103.4,0.9,82.0
3635,14,0,189.1,105.0,0.9,83.1
3636,14,4,185.3,108.4,1.3,75.7
3637,14,4,177.0,105.0,1.4,70.7
3638,14,4,186.6,108.7,1.5,76.5
3639,14,10,150.1,103.4,2.3,44.3
3640,14,10,167.7,109.8,2.1,55.8
3641,14,10,157.7,106.3,2.7,48.8
3642,14,6,151.7,100.1,1.7,49.8
3643,14,6,163.5,105.2,1.4,56.9
3644,14,6,155.3,101.0,1.8,52.5
3645,14,3,179.3,105.1,1.1,73.1
3646,14,3,182.9,105.7,1.1,76.1
3647,14,3,174.3,102.7,0.9,70.7
3648,14,13,152.6,106.4,3.1,43.1
3649,14,13,148.7,105.2,3.3,40.2
3650,14,13,140.0,101.1,3.5,35.5
3651,14,8,152.3,102.7,1.9,47.7
3652,14,8,152.9,102.6,2.0,48.2
3653,14,8,161.9,104.7,2.2,55.0
3654,14,3,173.0,102.3,1.4,69.2
3655,14,3,178.3,105.0,1.1,72.3
3656,14,3,175.0,104.4,1.3,69.3
3657,14,2,187.7,105.2,0.8,81.7
3658,14,2,180.1,103.8,0.9,75.5
3659,14,2,170.7,99.5,1.6,69.6
3660,14,3,177.6,104.4,1.2,72.0
3661,14,3,183.1,105.2,0.9,76.9
3662,14,3,173.6,103.2,1.3,69.2
3663,14,5,168.5,103.9,1.1,63.5
3664,14,5,180.8,108.7,1.1,70.9
3665,14,5,175.1,105.4,1.5,68.3
3666,14,8,151.6,101.7,2.0,47.8
3667,14,8,168.7,107.2,1.6,59.9
3668,14,8,165.6,105.9,2.2,57.5
3669,14,15,142.5,103.6,4.1,34.8
3670,14,15,145.4,104.9,3.8,36.6
3671,14,15,141.1,102.5,4.0,34.7
3672,14,11,145.9,102.8,2.9,40.1
3673,14,11,155.7,105.9,2.6,47.1
3674,14,11,151.8,104.3,3.1,44.4
3675,14,2,181.1,104.8,0.9,75.3
3676,14,2,186.7,105.7,1.1,80.0
3677,14,2,183.3,105.5,0.9,76.9
3678,14,4,173.0,103.2,1.7,68.0
3679,14,4,180.9,107.0,1.4,72.4
3680,14,4,168.7,103.6,1.5,63.7
3681,14,10,144.8,100.8,3.0,40.9
3682,14,10,163.1,108.4,2.4,52.4
3683,14,10,148.0,100.4,2.6,45.0
3684,14,8,163.4,105.0,1.7,56.7
3685,14,8,152.9,102.3,1.9,48.7
3686,14,8,160.1,106.1,1.7,52.3
3687,14,0,184.7,102.6,0.8,81.2
3688,14,0,195.2,105.5,0.7,89.0
3689,14,0,200.4,108.9,0.6,90.8
3690,14,2,189.7,106.6,0.9,82.1
3691,14,2,179.8,105.2,0.9,73.8
3692,14,2,171.9,101.9,1.0,69.0
3693,14,8,153.9,102.3,2.0,49.6
3694,14,8,170.9,107.7,1.7,61.4
3695,14,8,151.7,102.0,2.5,47.1
3696,14,1,191.0,106.8,0.9,83.4
3697,14,1,178.7,101.8,0.9,76.0
3698,14,1,182.5,104.4,0.7,77.5
3699,14,18,138.8,101.1,4.7,33.0
3700,14,18,133.3,98.9,5.3,29.1
3701,14,18,129.7,97.8,5.3,26.6
3702,14,9,157.7,105.4,1.9,50.3
3703,14,9,145.6,101.8,2.7,41.1
3704,14,9,149.3,101.4,2.5,45.4
3705,14,3,170.6,101.6,1.5,67.5
3706,14,3,173.8,103.6,1.3,68.8
3707,14,3,173.0,103.5,1.1,68.4
3708,14,8,161.1,106.9,1.5,52.6
3709,14,8,148.8,101.1,2.1,45.6
3710,14,8,159.8,104.0,2.0,53.8
3711,14,2,170.6,100.5,1.1,69.0
3712,14,2,189.4,106.6,1.3,81.5
3713,14,2,178.1,102.8,1.5,73.8
3714,14,7,163.6,105.5,1.7,56.4
3715,14,7,161.5,104.0,1.4,56.0
3716,14,7,171.2,106.7,1.9,62.6
3717,14,12,144.2,104.0,3.2,37.0
3718,14,12,142.7,101.4,3.4,37.8
3719,14,12,151.8,105.9,3.1,42.8
3720,2,6,210.4,101.0,1.1,108.3
3721,2,6,221.3,105.5,0.5,115.3
3722,2,6,221.5,105.6,0.8,115.1
3723,2,10,210.0,105.9,0.9,103.1
3724,2,10,206.4,105.9,0.8,99.6
3725,2,10,194.2,102.1,0.6,91.5
3726,2,0,250.5,106.1,0.4,144.0
3727,2,0,257.8,107.9,0.5,149.3
3728,2,0,254.3,106.5,0.6,147.1
3729,2,13,188.2,103.8,1.0,83.4
3730,2,13,176.6,100.4,0.7,75.4
3731,2,13,191.1,103.5,0.8,86.8
3732,2,0,250.1,103.9,0.6,145.5
3733,2,0,249.2,105.0,0.6,143.6
3734,2,0,243.6,102.9,0.7,140.0
3735,2,16,170.0,96.4,1.1,72.5
3736,2,16,167.3,96.6,1.5,69.3
3737,2,16,154.8,93.4,1.4,60.0
3738,2,5,226.8,105.1,0.4,121.3
3739,2,5,218.4,102.1,0.7,115.7
3740,2,5,221.4,103.7,0.6,117.1
3741,2,0,240.0,102.2,0.7,137.1
3742,2,0,245.4,103.7,0.5,141.1
3743,2,0,250.6,105.3,0.4,144.8
3744,2,2,233.4,103.7,0.6,129.1
3745,2,2,241.3,104.9,0.4,136.1
3746,2,2,221.0,99.8,0.4,120.8
3747,2,17,175.1,99.7,1.4,74.1
3748,2,17,169.8,97.1,1.4,71.3
3749,2,17,179.6,104.0,1.0,74.6
3750,2,13,178.1,99.1,0.9,78.1
3751,2,13,192.9,103.8,0.8,88.2
3752,2,13,193.1,103.8,0.9,88.4
3753,2,0,243.9,101.2,0.7,142.0
3754,2,0,246.6,104.6,0.8,141.3
3755,2,0,240.5,102.0,0.5,137.9
3756,2,4,238.7,107.8,0.6,130.4
3757,2,4,248.6,110.6,0.5,137.5
3758,2,4,233.2,105.5,0.7,127.0
3759,2,10,197.3,103.0,0.8,93.6
3760,2,10,183.8,99.1,1.1,83.6
3761,2,10,200.7,102.6,0.8,97.3
3762,2,6,221.2,104.5,0.5,116.3
3763,2,6,223.8,106.6,0.5,116.7
3764,2,6,215.5,103.6,0.7,111.3
3765,2,3,235.6,104.3,0.6,130.7
3766,2,3,226.8,104.5,0.5,121.8
3767,2,3,239.1,106.2,0.6,132.3
3768,2,13,186.0,101.5,1.0,83.5
3769,2,13,195.0,105.9,0.7,88.3
3770,2,13,187.5,102.4,0.9,84.2
3771,2,8,207.7,103.6,0.8,103.3
3772,2,8,217.1,106.1,0.7,110.2
3773,2,8,198.5,101.2,0.6,96.6
3774,2,3,236.5,106.6,0.5,129.4
3775,2,3,248.8,108.8,0.6,139.3
3776,2,3,234.9,104.4,0.6,129.8
3777,2,2,236.3,103.2,0.5,132.5
3778,2,2,235.6,103.8,0.9,130.9
3779,2,2,240.8,105.3,0.9,134.6
3780,2,3,230.6,103.6,0.5,126.5
3781,2,3,239.0,106.5,0.4,132.1
3782,2,3,239.6,105.4,0.6,133.5
3783,2,5,225.1,105.9,0.7,118.4
3784,2,5,217.9,102.6,0.7,114.6
3785,2,5,224.7,105.6,0.5,118.5
3786,2,8,214.1,104.9,0.7,108.6
3787,2,8,215.6,106.3,0.7,108.6
3788,2,8,200.1,102.0,0.6,97.5
3789,2,15,172.8,97.7,0.9,74.3
3790,2,15,173.4,100.5,1.1,71.8
3791,2,15,174.4,103.2,1.2,70.0
3792,2,11,205.5,106.0,0.4,99.2
3793,2,11,194.3,103.3,0.9,90.1
3794,2,11,202.8,106.3,0.6,95.8
3795,2,2,240.8,106.0,0.7,134.2
3796,2,2,234.8,103.1,1.1,130.6
3797,2,2,239.5,105.1,0.8,133.6
3798,2,4,237.6,107.4,0.5,129.7
3799,2,4,237.9,106.5,1.0,130.4
3800,2,4,220.0,102.0,0.6,117.3
3801,2,10,210.1,107.5,0.5,102.0
3802,2,10,209.9,107.4,0.8,101.7
3803,2,10,199.0,103.7,0.7,94.5
3804,2,8,203.8,101.3,1.0,101.6
3805,2,8,213.6,104.6,0.3,108.7
3806,2,8,201.9,101.7,1.0,99.2
3807,2,0,254.1,107.3,0.7,146.2
3808,2,0,250.9,105.3,0.8,144.9
3809,2,0,242.0,103.9,0.8,137.4
3810,2,2,236.8,103.4,0.8,132.7
3811,2,2,227.2,102.2,0.6,124.4
3812,2,2,235.1,104.5,0.4,130.2
3813,2,8,212.4,105.2,0.5,106.7
3814,2,8,210.4,104.0,1.1,105.4
3815,2,8,199.3,102.4,0.5,96.3
3816,2,1,237.0,103.2,0.7,133.1
3817,2,1,240.4,103.4,0.6,136.4
3818,2,1,246.5,104.5,0.5,141.5
3819,2,18,180.6,102.2,1.4,77.0
3820,2,18,167.1,99.2,1.6,66.3
3821,2,18,176.9,101.9,1.7,73.3
3822,2,9,196.4,101.9,1.0,93.5
3823,2,9,187.0,98.9,1.2,86.9
3824,2,9,201.0,102.8,0.6,97.6
3825,2,3,239.4,106.3,0.4,132.7
3826,2,3,224.5,101.7,0.7,122.2
3827,2,3,224.6,102.0,0.6,122.1
3828,2,8,211.4,105.0,0.7,105.7
3829,2,8,201.5,101.5,0.7,99.3
3830,2,8,214.5,107.3,0.7,106.5
3831,2,2,239.6,104.6,0.8,134.1
3832,2,2,233.7,103.4,0.6,129.7
3833,2,2,233.2,103.3,0.6,129.3
3834,2,7,221.7,106.7,0.5,114.5
3835,2,7,212.8,103.2,0.5,109.1
3836,2,7,210.8,102.9,0.8,107.1
3837,2,12,185.0,100.6,0.6,83.8
3838,2,12,184.9,101.7,1.1,82.1
3839,2,12,174.6,97.3,1.2,76.1
3840,12,6,166.9,103.0,1.2,62.7
3841,12,6,175.1,104.9,1.3,69.0
3842,12,6,169.9,103.1,1.0,65.8
3843,12,10,157.7,103.2,2.2,52.3
3844,12,10,157.9,104.4,1.9,51.7
3845,12,10,151.5,101.4,2.3,47.7
3846,12,0,206.5,106.2,0.7,99.6
3847,12,0,199.9,103.4,0.8,95.6
3848,12,0,198.4,104.0,0.7,93.6
3849,12,13,143.7,100.7,3.0,39.9
3850,12,13,158.3,107.0,2.5,48.8
3851,12,13,157.3,105.2,2.3,49.8
3852,12,0,201.1,104.7,0.6,95.7
3853,12,0,197.1,104.6,0.4,92.0
3854,12,0,194.7,102.3,0.8,91.7
3855,12,16,157.4,109.2,3.1,45.1
3856,12,16,138.1,102.3,3.7,32.1
3857,12,16,146.0,104.1,3.4,38.5
3858,12,5,176.3,104.4,1.4,70.6
3859,12,5,180.9,106.0,1.0,73.8
3860,12,5,173.7,103.1,1.1,69.5
3861,12,0,205.1,105.4,0.9,98.8
3862,12,0,195.1,103.9,0.9,90.4
3863,12,0,197.1,103.9,0.7,92.5
3864,12,2,185.1,102.9,0.8,81.4
3865,12,2,198.0,105.9,1.1,91.0
3866,12,2,192.3,105.0,0.6,86.7
3867,12,17,141.0,99.6,4.0,37.4
3868,12,17,138.0,98.0,4.4,35.6
3869,12,17,144.1,101.2,4.1,38.9
3870,12,13,143.0,102.7,2.9,37.4
3871,12,13,163.3,109.7,2.3,51.2
3872,12,13,150.9,102.6,2.6,45.7
3873,12,0,189.0,101.2,0.7,87.0
3874,12,0,200.2,103.3,0.6,96.3
3875,12,0,191.6,102.6,0.7,88.3
3876,12,4,184.8,105.5,1.0,78.3
3877,12,4,175.8,103.3,1.0,71.4
3878,12,4,175.9,102.6,1.2,72.0
3879,12,10,161.6,103.9,2.1,55.6
3880,12,10,158.6,103.6,1.8,53.1
3881,12,10,153.9,103.0,1.8,49.0
3882,12,6,160.8,100.9,1.5,58.3
3883,12,6,172.4,102.6,1.4,68.4
3884,12,6,185.7,107.0,1.2,77.5
3885,12,3,187.8,103.9,1.1,82.7
3886,12,3,190.2,105.7,0.8,83.7
3887,12,3,176.6,102.1,1.1,73.5
3888,12,13,155.1,105.4,2.2,47.5
3889,12,13,146.9,103.3,2.9,40.8
3890,12,13,148.2,102.4,3.1,42.7
3891,12,8,154.2,99.5,1.9,52.7
3892,12,8,170.5,105.4,1.9,63.3
3893,12,8,156.5,101.6,1.7,53.3
3894,12,3,184.2,104.1,0.9,79.2
3895,12,3,183.3,102.8,0.8,79.7
3896,12,3,186.7,104.8,0.9,80.9
3897,12,2,189.5,103.8,1.0,84.6
3898,12,2,196.9,106.3,0.9,89.7
3899,12,2,184.1,101.7,0.9,81.5
3900,12,3,184.6,103.3,1.0,80.2
3901,12,3,194.4,107.0,1.0,86.4
3902,12,3,194.5,106.6,0.8,87.0
3903,12,5,190.3,109.0,0.9,80.4
